timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-21T15:31:38,mnli_train_1k_Phi-3-mini-4k-instruct_0,c578557b-78c7-4ad0-96bb-46dc82d374fb,7.604133129119873,0.0002195833552659,2.887684257197745e-05,69.20523421068262,98.0284340282715,0.4199094772338867,0.0001455399222651,0.0002003018269043,8.334144179154162e-07,0.0003466751635874,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:31:46,mnli_train_1k_Phi-3-mini-4k-instruct_1,96fda4c0-e4eb-41cb-9c51-93b3b9173a25,6.742379188537598,0.0002080381488613,3.085530241536122e-05,61.92616289395308,110.4132475998662,0.420102596282959,0.0001228305771532,0.0002049151639305,7.02010347964593e-07,0.0003284477514317,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:31:54,mnli_train_1k_Phi-3-mini-4k-instruct_2,1d9b253f-d7df-4cad-b3df-2cd24de3bea7,6.741412401199341,0.0002132693844413,3.1635712481169465e-05,68.98990345727675,111.1675706562354,0.4201726913452148,0.0001293373884698,0.0002066282208588,7.411444680692134e-07,0.0003367067537967,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:32:03,mnli_train_1k_Phi-3-mini-4k-instruct_3,bc57ae30-c264-4da0-b380-ec7ae3286510,6.740240097045898,0.0002017787736235,2.9936437088041585e-05,62.547323637419936,111.81011901474317,0.4202256202697754,0.0001262012379053,0.0001916234866321,7.408118606335279e-07,0.0003185655363981,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:32:11,mnli_train_1k_Phi-3-mini-4k-instruct_4,0652dded-949f-47a6-8a2f-9482492d8c2f,7.086297988891602,0.0002130406997481,3.0063751211441305e-05,68.95563476345015,107.78503563583251,0.4202728271484375,0.000134192166798,0.0002012732165717,8.803261969737264e-07,0.0003363457095667,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:32:19,mnli_train_1k_Phi-3-mini-4k-instruct_5,ecc2fdd4-0dda-491b-8f0f-bf9b3e9bfb10,6.737063407897949,0.0002082731891452,3.091453598330805e-05,63.63028403395804,114.876873777186,0.4203071594238281,0.0001261278434021,0.0002019759949121,7.149914661618102e-07,0.0003288188297804,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:32:27,mnli_train_1k_Phi-3-mini-4k-instruct_6,ee944c98-d9bf-4c0e-ab37-50238700a038,6.742727756500244,0.0002046947222589,3.0357850657937297e-05,68.83857250276351,100.63353167879492,0.4203658103942871,0.0001251456026164,0.0001972834911576,7.401019906223875e-07,0.0003231691957646,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:32:35,mnli_train_1k_Phi-3-mini-4k-instruct_7,d0bbedfc-e87a-4ed6-85d9-750def55d9b7,6.748085975646973,0.0002099770226134,3.1116530431184874e-05,69.73729587088445,115.9194871673864,0.4204373359680176,0.0001294781421935,0.0002013171054997,7.135707959784555e-07,0.0003315088184892,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:32:44,mnli_train_1k_Phi-3-mini-4k-instruct_8,6443c9c2-bc5e-4a8d-850f-cc8375715218,6.7488861083984375,0.0002157592644607,3.196961113216705e-05,68.9560800574689,113.24788164168572,0.4205131530761719,0.0001250397580872,0.0002148557274423,7.422563968509623e-07,0.0003406377419265,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-21T15:32:52,mnli_train_1k_Phi-3-mini-4k-instruct_9,c9193936-d69b-4d14-a9a6-2fcfa69bb6c4,6.868191242218018,0.0002241350616416,3.263378286030926e-05,65.96961403810799,121.42561082631973,0.4205589294433594,0.0001306026617042,0.0002225146224574,7.440504834820179e-07,0.0003538613346452,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
