timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-03T23:50:34,boolq_train_1k_flan-t5-base_0,4064b09d-4bab-4d20-9abe-c9997c4b74c5,1.80720853805542,3.990578405785238e-05,2.208144949380968e-05,64.76994887515302,55.10795576455024,0.4771513938903808,3.403687306280812e-05,2.873891188004407e-05,2.269148728282744e-07,6.300269981568047e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:36,boolq_train_1k_flan-t5-base_1,d067b711-8af7-4305-b75a-7561b7385bfd,0.8725016117095947,2.0237452309732e-05,2.3194744901477464e-05,65.43266707012671,66.15635447382746,0.4796833992004394,1.585336240490353e-05,1.59852905663449e-05,1.1195677133362857e-07,3.195060974258206e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:39,boolq_train_1k_flan-t5-base_2,68ee2210-c734-428f-b3c8-56380c769a7e,0.8935585021972656,1.953596364238013e-05,2.18631053191717e-05,65.26320200124036,58.85010453060093,0.479912281036377,1.619373434386725e-05,1.4535289405870344e-05,1.1408538919264781e-07,3.084310913893024e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:41,boolq_train_1k_flan-t5-base_3,a388c001-5638-44ff-b987-8d6f7f50e2d7,0.904094696044922,2.082291274574874e-05,2.3031782883851927e-05,65.45509524402878,65.20106298409208,0.4800081253051758,1.6433585091300655e-05,1.6325290838281603e-05,1.1605065014919093e-07,3.287492657973145e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:43,boolq_train_1k_flan-t5-base_4,1adb6e9c-bfca-4415-afb8-fba3265d7137,0.9060463905334472,2.1050555955937628e-05,2.3233419586323635e-05,65.20897517085618,66.5972000300696,0.4801082611083984,1.6407373681445563e-05,1.6710846701961657e-05,1.161061473643107e-07,3.323432653077153e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:45,boolq_train_1k_flan-t5-base_5,1f49149d-8b2a-4a7a-bd04-118c2c0b0496,0.903540849685669,2.115650298598809e-05,2.3415104024735784e-05,65.78588045515457,67.38878955081881,0.4801998138427734,1.650619959383745e-05,1.678001342408919e-05,1.1538121822203117e-07,3.340159423614867e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:48,boolq_train_1k_flan-t5-base_6,f29a1578-1175-4cec-995e-4a6dd36621e0,0.8798291683197021,2.022854892793792e-05,2.299145067737457e-05,65.15485041409268,65.3094005138234,0.4802784919738769,1.591890717955822e-05,1.5904457167703612e-05,1.131888593127428e-07,3.193655320657457e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:50,boolq_train_1k_flan-t5-base_7,7ac805a2-8730-4d75-846c-2a69a06159ab,0.9354414939880372,2.206209401238958e-05,2.3584686112578752e-05,65.49762762711356,68.40046552523745,0.4803628921508789,1.7014723611768687e-05,1.7696680824297317e-05,1.1992438465900553e-07,3.483132882072501e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:52,boolq_train_1k_flan-t5-base_8,c06f379d-3efd-4abb-a839-e68a500e9139,0.9308733940124512,2.143877662174364e-05,2.3030818970272205e-05,65.33143454908664,65.37137234240892,0.4850950241088867,1.6888109621586607e-05,1.683806902619267e-05,1.2106529953920625e-07,3.3847243947318485e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:55,boolq_train_1k_flan-t5-base_9,e0c18b2b-5cc8-4fa7-8f87-83be0e2cceaf,0.9336051940917968,2.2515236983608075e-05,2.411644357389282e-05,65.55863440962105,71.57718078100791,0.4853596687316894,1.6996684152894084e-05,1.8429181409818085e-05,1.2087911221271953e-07,3.554674467492489e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:57,boolq_train_1k_flan-t5-base_10,4ba015d9-db6a-4611-8d3e-03195453d1a8,0.9632349014282228,2.239709528582225e-05,2.32519557302308e-05,65.4598591605375,66.71645393533079,0.4854226112365722,1.751037900829186e-05,1.772584751380535e-05,1.239976747304657e-07,3.5360224196827675e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:50:59,boolq_train_1k_flan-t5-base_11,0c4f6f7a-45ee-4b91-b709-ee6c0d146d42,0.940565824508667,2.218116939558213e-05,2.3582793269327144e-05,65.39201538702439,68.38506935925408,0.4855098724365234,1.7080624220043757e-05,1.7816125363889768e-05,1.2257380449227638e-07,3.5019323388425804e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:51:02,boolq_train_1k_flan-t5-base_12,3d7dc93e-c2f9-4daf-a3a0-82716176a1d8,0.9423959255218506,2.242262283269847e-05,2.3793208592537124e-05,65.40043424991515,69.8614066811304,0.4856228828430176,1.7115143414327995e-05,1.816334786397533e-05,1.220354563855608e-07,3.5400526734688886e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
