timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-03T23:52:11,boolq_train_1k_flan-t5-large_0,6d340735-eec4-454e-b98f-5367298fb456,1.853149652481079,4.549454275339739e-05,2.454984825024103e-05,64.90998814509588,66.01594670250314,0.6404013633728027,3.4867136227022776e-05,3.664641820577685e-05,3.126002967659739e-07,7.18261547295656e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:13,boolq_train_1k_flan-t5-large_1,28cbd1a8-17c6-4f25-b2bb-8c67fcca2c95,1.0351231098175049,2.9529254947132543e-05,2.852728788205553e-05,65.29061455160279,96.58104338821173,0.6409049034118652,1.8769583071211186e-05,2.767307769380168e-05,1.7771843910926085e-07,4.662037920412212e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:16,boolq_train_1k_flan-t5-large_2,65456d37-d454-4ea9-8f4e-af34d748ffff,1.0397570133209229,2.8501982308089515e-05,2.7412156824079365e-05,65.38532160802697,90.2208727908459,0.6409149169921875,1.888053121552446e-05,2.594002075184676e-05,1.7798340547415136e-07,4.499853537284537e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:18,boolq_train_1k_flan-t5-large_3,0c538c41-3b00-48e4-8dd9-379a2746d6c8,1.0943620204925537,3.2159083667648264e-05,2.93861474223804e-05,69.44583100273013,0.0,0.6409363746643066,1.998123015163958e-05,3.04311354559772e-05,3.599507995210161e-07,5.07723164071378e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:21,boolq_train_1k_flan-t5-large_4,9b1e81a2-9ff2-4eb1-805a-5a71db45a585,1.082815170288086,3.2000486029143505e-05,2.955304553096508e-05,68.44594683890192,0.0,0.6410207748413086,1.985024254685073e-05,3.030807980231032e-05,3.636023003381676e-07,5.052192464949922e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:23,boolq_train_1k_flan-t5-large_5,1e9d706e-6b71-4c5f-9105-58fc98e17db4,1.1068108081817627,3.245818429066251e-05,2.9325864954267923e-05,65.89891572188769,135.7795944433655,0.6410508155822754,2.0279522334721262e-05,3.078113573584673e-05,1.8387426243985298e-07,5.1244532333007854e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:26,boolq_train_1k_flan-t5-large_6,a217a325-355b-45d1-915b-c1291454a98a,1.0951471328735352,3.1988980920536935e-05,2.9209756351734835e-05,66.09355238089893,0.0,0.6410422325134277,2.0070188833916026e-05,3.0253079758235657e-05,1.804919510406459e-07,5.050376054319233e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:28,boolq_train_1k_flan-t5-large_7,65185267-1d22-4ff5-9600-1f357e1c304a,1.1443662643432615,3.290098341909031e-05,2.875039613123496e-05,65.58734537338461,70.94379382826266,0.6410894393920898,2.101675764672791e-05,3.0736691256194604e-05,1.901685683835316e-07,5.194361747130605e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:31,boolq_train_1k_flan-t5-large_8,fd4c5591-4512-423d-888d-099e433d71e3,1.1586637496948242,3.373374362069557e-05,2.9114351449745936e-05,66.69486441461954,72.87296156406097,0.6453509330749512,2.1089847427419213e-05,3.197419224632014e-05,1.943280834931708e-07,5.325836775723253e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
2024-07-03T23:52:33,boolq_train_1k_flan-t5-large_9,e707f006-2a4c-478b-9a56-99dc7a422bb2,1.1057612895965576,3.3067132995479864e-05,2.9904404600331568e-05,66.29732309213189,0.0,0.6453509330749512,2.0377924080105213e-05,3.16428030919802e-05,1.852049519185547e-07,5.2205932124003965e-05,India,IND,,,,Linux-5.15.0-107-generic-x86_64-with-glibc2.31,3.10.14,2.4.2,40,Intel(R) Xeon(R) Silver 4210R CPU @ 2.40GHz,4,2 x NVIDIA RTX A60002 x NVIDIA RTX A5000,,,125.51710510253906,process,N,1.0
